act_code,act_name,chapter,section_number,section_title,url,is_repealed,scraped_at,source
ITA,Information Technology Act 2000,,66D,Section 66D. Punishment for cheating by personation by using computer resource.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13089&sectionno=66D&orderno=80&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,66E,Section 66E. Punishment for violation of privacy.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13090&sectionno=66E&orderno=81&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,66F,Section 66F. Punishment for cyber terrorism.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13091&sectionno=66F&orderno=82&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,67,Section 67. Punishment for publishing or transmitting obscene material in electronic form.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13092&sectionno=67&orderno=83&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,67A,"Section 67A. Punishment for publishing or transmitting of material containing sexually explicit act, etc., in electronic form.",https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13093&sectionno=67A&orderno=84&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,67B,"Section 67B. Punishment for publishing or transmitting of material depicting children in sexually explicit act, etc., in electronic form.",https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13094&sectionno=67B&orderno=85&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,67C,Section 67C. Preservation and retention of information by intermediaries.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13095&sectionno=67C&orderno=86&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,68,Section 68. Power of Controller to give directions.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13096&sectionno=68&orderno=87&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,69,Section 69. Power to issue directions for interception or monitoring or decryption of any information through any computer resource.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13097&sectionno=69&orderno=88&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,69A,Section 69A. Power to issue directions for blocking for public access of any information through any computer resource.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13098&sectionno=69A&orderno=89&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,69B,Section 69B. Power to authorise to monitor and collect traffic data or information through any computer resource for cyber security.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13099&sectionno=69B&orderno=90&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,70,Section 70. Protected system.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13100&sectionno=70&orderno=91&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,70A,Section 70A. National nodal agency.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13101&sectionno=70A&orderno=92&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,70B,Section 70B. Indian Computer Emergency Response Team to serve as national agency for incident response.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13102&sectionno=70B&orderno=93&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,71,Section 71. Penalty for misrepresentation.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13103&sectionno=71&orderno=94&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,72,Section 72. Penalty for Breach of confidentiality and privacy.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13104&sectionno=72&orderno=95&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,72A,Section 72A. Punishment for disclosure of information in breach of lawful contract.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13105&sectionno=72A&orderno=96&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,73,Section 73. Penalty for publishing electronic signature Certificate false in certain particulars.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13106&sectionno=73&orderno=97&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,74,Section 74. Publication for fraudulent purpose.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13107&sectionno=74&orderno=98&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,75,Section 75. Act to apply for offence or contravention committed outside India.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13108&sectionno=75&orderno=99&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,76,Section 76. Confiscation.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13109&sectionno=76&orderno=100&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,77,"Section 77. Compensation, penalties or confiscation not to interfere with other punishment.",https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13110&sectionno=77&orderno=101&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,77A,Section 77A. Compounding of offences.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13111&sectionno=77A&orderno=102&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,77B,Section 77B. Offences with three years imprisonment to be bailable.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13112&sectionno=77B&orderno=103&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,78,Section 78. Power to investigate offences.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13113&sectionno=78&orderno=104&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,79,Section 79. Exemption from liability of intermediary in certain cases.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13114&sectionno=79&orderno=105&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,79A,Section 79A. Central Government to notify Examiner of Electronic Evidence.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13115&sectionno=79A&orderno=106&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,80,"Section 80. Power of police officer and other officers to enter, search, etc.",https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13116&sectionno=80&orderno=107&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,81,Section 81. Act to have overriding effect.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13117&sectionno=81&orderno=108&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,81A,Section 81A. Application of the Act to electronic cheque and truncated cheque.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13118&sectionno=81A&orderno=109&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,82,"Section 82. Controller, Deputy Controller and Assistant Controller to be public servants.",https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13119&sectionno=82&orderno=110&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,83,Section 83. Power to give directions.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13120&sectionno=83&orderno=111&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,84,Section 84. Protection of action taken in good faith.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13121&sectionno=84&orderno=112&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,84A,Section 84A. Modes or methods for encryption.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13122&sectionno=84A&orderno=113&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,84B,Section 84B. Punishment for abetment of offences.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13123&sectionno=84B&orderno=114&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,84C,Section 84C. Punishment for attempt to commit offences.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13124&sectionno=84C&orderno=115&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,85,Section 85. Offences by companies.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13125&sectionno=85&orderno=116&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,86,Section 86. Removal of difficulties.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13126&sectionno=86&orderno=117&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,87,Section 87. Power of Central Government to make rules.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13127&sectionno=87&orderno=118&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,88,Section 88. Constitution of Advisory Committee.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13128&sectionno=88&orderno=119&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,89,Section 89. Power of Controller to make regulations.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13129&sectionno=89&orderno=120&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,90,Section 90. Power of State Government to make rules.,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13130&sectionno=90&orderno=121&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,91,Section 91. [Omitted.].,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13131&sectionno=91&orderno=122&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,92,Section 92. [Omitted.].,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13132&sectionno=92&orderno=123&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,93,Section 93. [Omitted.].,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13133&sectionno=93&orderno=124&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,94,Section 94. [Omitted.].,https://indiacode.nic.in/show-data?abv=CEN&statehandle=123456789/1362&actid=AC_CEN_45_76_00001_200021_1517807324077&sectionId=13134&sectionno=94&orderno=125&orgactid=AC_CEN_45_76_00001_200021_1517807324077,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,1,Schedule 1. THE FIRST SCHEDULE.,#collapsezainbelowsection1,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,2,Schedule 2. THE SECOND SCHEDULE.,#collapsezainbelowsection2,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,3,Schedule 3. THE THIRD SCHEDULE,#collapsezainbelowsection3,False,2026-03-23T06:56:47.363783,indiacode
ITA,Information Technology Act 2000,,4,Schedule 4. THE FOURTH SCHEDULE,#collapsezainbelowsection4,False,2026-03-23T06:56:47.363783,indiacode
